"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"American Samoa","ASM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Antigua and Barbuda","ATG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Australia","AUS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0137214946470667","0.0643339464440334","0.134359602252111","0.295002153606738","1.21678014163085","1.28395189890093","1.31731972604717","1.4866274456754","1.32164716030017","2.813150547458","2.69238081346249","1.96671827493502","1.11124354477817","1.60140643161717","1.70854645576828","2.09443294292993","0.87850380852076","1.32175754071098","0.792950746874157","0.81515179855995","1.25254765548291","0.641089369763699","0.695787345054803","0.665298973023515","0.61634916240798","0.618987553800695","0.729026434238987","0.611106597565197","0.312684422414137","0.52197577632879","1.29517975562648","0.927327999240232","0.879394365989911","0.707382438518468","0.665936279412797","0.932534603721149","0.986904956118296","0.928467966021898","1.06201690023171","0.636963641812716","0.772678252793687","0.831541229936464","0.713908958659727","0.533492199750972","0.533375620360102","0.206366074954906","0.171478357980657","0.210421869237178","0.31501827872077","0.370294383181352","0.253858465971328","",
"Austria","AUT","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0121883140864806","0.0152445437287378","0.0194847509995574","0.0357334309567973","0.227397451555862","0.174581956918299","0.171071783509507","0.143447361928775","0.113050769593995","0.217581175046292","0.229298860948609","0.181564257279171","0.10366693106439","0.145610853303623","0.149688128233789","0.1436459534103","0.0411742896821065","0.0521390312156889","0.0396964340056062","0.0639576542340773","0.06762465916062","0.0354891865198928","0.0299803324042133","0.0280982757473363","0.0232863772499546","0.0239830745709551","0.0321413096071717","0.0249106008261746","0.00665402851977649","0.0210893999194086","0.0561138914093743","0.0405989008731759","0.0396313353824282","0.036816529671817","0.0440354515468147","0.0567181263932102","0.0639449692644589","0.0601151491161966","0.0735709864761821","0.0423835756446248","0.063780314401071","0.093219717121314","0.0910455883395308","0.0747960515801985","0.069578442173689","0.0326137111548934","0.0230866729543635","0.0316208689581107","0.0437926677567654","0.0380181836220555","0.0227114611405239","",
"Azerbaijan","AZE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3515193326185","34.8798187342202","18.2688459530747","19.6231898664094","12.4314610349734","3.65932253834638","15.3152586278062","31.1158212374119","22.5283028469728","22.4274147444065","22.9803361213979","26.289087055234","36.0250775714759","39.682080111214","36.4122961064055","37.0911825985733","24.6119717855694","29.3712522663741","31.8215639541639","27.8210273484564","23.7128232971702","20.4836963751263","12.0696030873846","13.1967058779498","17.8554261508568","25.3091011620029","21.6999407942793","15.2778670937422","",
"Burundi","BDI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Belgium","BEL","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Benin","BEN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1.20063146912391","0.484283970435545","1.15378919733325","3.15203956659352","3.60273212065731","0.962498791669394","1.66976189506633","0.885977447188892","1.32579479438311","1.34910074966246","0.698477142236659","1.32983336035279","0.926387425842416","1.0762406399594","0.476008036873421","0.390080329863642","0.220395309509988","0.0577979903972448","0.084922127650557","0.129289699737269","0.08490119487426","0.0855283150719976","0.0349732068512211","0","0","0","0","0","0","0","0","0","0","0","0.0574247993101155","0.0537488621833445","0.0966432878310452","0.130486480076081","0.116184241315227","0.0674458728334573","",
"Burkina Faso","BFA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bangladesh","BGD","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.000771790878262152","0.00100907922094061","0.00102834416802294","0.00110682049067114","0.00224622588871839","0.00260387604371732","0.00557301010838918","0.0058188055722858","0.00316410360814623","0.00438596709120981","0.00298573309173741","0.00198115067039785","0.00151030862605407","0.0097667138437134","0.0156811175010381","0.0157401064975027","0.00826813001153238","0.0105754310012778","0.00786078022740328","0.0107064337961716","0.0211318609264818","0.0119208176552172","0.0146183489839686","0.0145799078455192","0.0183715631960888","0.0143699225364553","0.0187976949303","0.0187673788646105","0.00903167114524345","0.0159620431051161","0.0312810813358113","0.0514114586464212","0.0830392261309407","0.0738980507730822","0.0886336329031148","0.0866682180330701","0.105327270754595","0.150246637183845","0.209689066210975","0.0863049316024169","0.109465591472998","0.145933403013674","0.164106072177276","0.13405442555649","0.0941431250705334","0.0292551233007512","0.0139855211723214","0.0173720870703077","0.026184197832054","0.0153922733755207","0.00972794757432295","",
"Bulgaria","BGR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.101616925611283","0.0778899462223587","0.0440783925163681","0.0760817249344133","0.100588172589086","0.158451838631014","0.0549210221233676","0.0657347208868564","0.0447782403657961","0.0840991932079146","0.0989252701723474","0.0260432409169541","0.0270130688620862","0.0227252471276082","0.025659572513951","0.0132934190286281","0.0201755626947038","0.0148070673093939","0.0037654003038615","0.014925568406621","0.0373794812288276","0.0182139944145265","0.0204958479181412","0.0152781076828734","0.0280276130289721","0.035682077773052","0.0373025572153272","0.0314440973224535","0.0361348279744056","0.0199708317809727","0.0294596765277164","0.039443514696301","0.0405411261850429","0.035663349072586","0.0313784056549117","0.014872296930317","0.0111763520556394","0.0156663424980388","0.0226288279568553","0.0195783023540501","0.0130064500047004","",
"Bahrain","BHR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","70.0376482516717","59.4006924978856","33.5687137841878","29.7521926462963","32.6636072906901","30.8289663692714","23.8654053220463","30.6976383180494","23.3777130789406","31.4617798879792","38.2144887587456","21.2817202176025","21.5424973602403","18.5701482998413","15.2771792357869","15.8599520375418","19.0857350639651","16.9269924885417","10.9558507799593","15.0677110946543","18.9956601807978","15.3146992457325","14.7799518607199","15.2934166390659","16.9404205526464","20.5130591702649","20.7412523034829","19.0594722513698","21.545897890077","14.0514305325426","17.1421262336379","23.2260718738275","19.8733142691698","20.588860813928","18.5519263418086","9.60099100535816","7.39733013372251","8.72501023574101","11.0840766774168","9.74068030936054","7.35913107256516","",
"Bahamas, The","BHS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bosnia and Herzegovina","BIH","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Belarus","BLR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.963481727979635","","","","0.508538238311025","0.722867494068563","0.890819710399469","0.721268682424688","0.169629917317501","0.769875515717504","1.6861603162371","1.2844162398783","1.14929979318798","1.0993336196554","1.13978302673493","1.25958477661141","1.23545501321245","1.0855083882161","1.12352883945736","0.70251831340002","0.887144574566467","1.23922983974731","1.10964861754466","0.867008246423029","0.747693405417764","0.440132410300228","0.414577712871111","0.559243287244259","0.835525727381268","0.707620064951671","0.518522930897615","",
"Belize","BLZ","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0423889946016108","3.00655339112291","3.9207143298256","5.88918943333124","3.41756511868731","4.85857045153147","6.52831246843653","4.44027790930504","3.11507823566409","2.1473879567836","0.789536867748263","0.55745173375204","0.516180023219174","0.645121900098164","0.490514602131135","0.399593656555749","",
"Bermuda","BMU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bolivia","BOL","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.622809857484866","0.838224895401468","0.700417076681256","1.16129477339784","3.63968610191211","3.08149455111292","2.97672197414932","1.90395046237865","2.07491307943957","4.51410652834276","5.56883662962739","2.92901777689239","2.10952972258705","2.60690657587131","2.11949005027588","2.23138347468186","1.20664835711829","1.86210537563927","1.30361320781595","1.98521306146866","2.80731471834457","1.45100635587098","1.48419370230849","1.39982520929885","1.34874716251636","1.61549069790589","2.08350612462135","1.5957397174634","0.929678395588174","1.54227502367954","2.64590318314096","2.27860779939748","2.34240240596352","2.46990494243858","4.94938148623872","7.2477852404794","6.88456409393478","6.22994220261908","5.28530671775032","2.19835661453993","2.83632176251558","3.66715715935785","3.68789513621689","3.51072351570743","3.15034708308448","1.34064922295323","1.0276066242701","1.11628274657102","1.49154806553392","1.16859388261777","0.796516049352838","",
"Brazil","BRA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0851103566828846","0.110574995740956","0.101768283592939","0.118510351535704","0.483471456846071","0.397955936407483","0.343549542854968","0.248897292228309","0.235901458630116","0.560950130778758","0.717011742514709","0.645507437307017","0.471189109018704","1.1464199003294","1.5732505397603","1.60362680588734","0.592894274950334","0.847478188291275","0.567396762526041","0.804017985076774","1.05011712646681","0.678115888152258","0.761290793014807","0.670636254498718","0.448572117203536","0.34798936776297","0.477870421368203","0.417796573742867","0.253047006650534","0.753210322698746","1.43864376179541","1.24952386978518","1.64272497864498","1.82479315688397","2.01306291850996","2.49827678464769","2.50250357078732","2.07508289521995","2.41654221815785","1.31790830523098","1.50008524582403","1.98872466337355","2.0052904036694","1.85704972439056","1.8644255336037","1.07740553846754","0.818162421430963","1.23709058840307","2.0159800649676","1.99367921888512","1.84932805448523","",
"Barbados","BRB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","1.46295904993411","1.17868632564071","1.28433284931884","0.84291784681337","0.808579271425267","1.63383037212384","1.2367682634391","0.807578048888629","0.421955475266628","0.519844373990438","0.924612953220188","0.851256506732679","0.34288534363623","0.348066807441644","0.22622018163989","0.256669921809089","0.388069968131006","0.219261252654016","0.285356190159026","0.2418218598489","0.195643532788303","0.225644609588207","0.216161393170831","0.15798324316647","0.128197177699047","0.257022854534988","0.371341868255761","0.224811889824521","0.185329027112549","0.212054228392855","0.264647831593771","0.357157671553329","0.42054977296965","0.355577638296038","0.473749236129277","0.252706197843217","0.356179036793126","0.531359629335728","0.521252076196212","0.48458428969876","0.433147947355733","0.168746667383593","0.121477367685448","0.19526642822603","0.29419719379581","0.25810938485019","0.20502687338793","",
"Brunei Darussalam","BRN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","2.45319610668449","6.84421857580684","16.0272016327812","27.426704716979","55.171193757999","51.8002075470896","53.5733247987504","51.504426327367","48.0136643330344","","50.6720665960361","32.9838843708672","21.0420031764835","28.7098846039206","28.4971753094847","28.6273054202356","21.6404760105975","23.0464513395827","17.7104010320082","22.0660795519578","28.8647188969027","16.6789303849283","16.6703712952439","16.5843836050652","15.2041158252801","13.9302769944099","15.589688043848","13.9285714189202","8.90468928578523","14.8989993820574","24.0143126793192","18.6453288882417","15.4794849958652","16.7163082891324","21.2271102959117","27.979196739853","29.2957224793925","21.6051951155933","22.7312248545077","15.2762037144979","17.7559871881394","23.9020637338118","20.8737351187711","17.0067096305465","14.852412701449","7.7090800671628","6.8537813893471","8.82501899006691","11.6521961978427","11.6156448047779","8.02099930041582","",
"Bhutan","BTN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Botswana","BWA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Central African Republic","CAF","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Canada","CAN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.651772171029664","0.688216006641802","0.732840217406748","0.910150792505725","2.5816842715907","2.31943498266464","2.01199311516018","2.26339278852595","2.16928835761358","4.56171662565409","5.23532990811831","3.39915583702045","2.07403036583136","2.69357538754219","2.6873244404306","2.49079923186936","1.08355047883137","1.55561270911315","0.977517131359784","1.23096040738882","1.60117856303542","1.0666904312301","1.18213125296076","1.11641386947305","0.999090388937199","1.0750735150594","1.34756047508205","0.860727286568373","0.364031497351259","0.786208804616439","1.45889416561269","0.806147798672771","0.880238980056413","0.998683320337803","1.34663768776225","1.66720104418872","1.55708079181916","1.58539579562367","2.61879798056548","1.41454068614139","1.47161552277372","2.02701532410957","1.23592904909177","1.45436488351024","1.23036941201685","0.0378489884219228","0.466914190145883","0.891491978497912","1.78050653634303","1.60477784160866","1.08793463855046","",
"Central Europe and the Baltics","CEB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.101616925611283","0.0778899462223587","0.0440783925163681","0.0760817249344133","0.100588172589086","0.158451838631014","0.0549210221233676","1.02291700961676","0.715105012601822","1.06751175352445","0.488609641293054","0.210442601497662","0.204911595885279","0.188437686631254","0.160724520496835","0.141942334081248","0.184179525423293","0.148984071026274","0.0327943253129539","0.116271821267967","0.265663055438457","0.185513185373002","0.173634954845316","0.162740947743352","0.181814580064389","0.205776921865594","0.201732733340353","0.170645726937376","0.202066041050819","0.126787928050668","0.175129922509597","0.239246370362626","0.230299544676016","0.202782201233589","0.171040719220013","0.0816365866078084","0.0634250832776953","0.0868455956456536","0.125394006529909","0.108695995087584","0.0685233250447652","",
"Switzerland","CHE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Channel Islands","CHI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0813587812819298","0.0967002718280454","0.101580454628503","0.117341146675607","0.626615118593951","1.27273659731412","1.01588179656381","0.648880010705631","0.612009859640513","1.13415163811131","1.06113285352105","0.928927425572475","0.83386332088198","1.23103571656102","1.20584303638314","1.22001480661948","0.435438491505892","0.571194785748052","0.290732936328338","0.344594580372614","0.393011231765289","0.165888026790575","0.130172856818241","0.110897842992227","0.0763590619092656","0.0554210476004941","0.060232848441967","0.0380306774694073","0.0224229879224741","0.0410653216957169","0.0644894261447038","0.0505565228750651","0.0495340647969044","0.0539838908056113","0.0513613249742842","0.0490120523609686","0.0311229153054126","0.0243592290338748","0.0389411321688959","0.0241692195929841","0.0306812582217114","0.0450405274079396","0.0547370687310323","0.0543426920188266","0.0512920690938624","0.020413638294476","0.0103816948148335","0.0105274687333124","0.0150647720762657","0.0144569009213402","0.0179013582337524","",
"China","CHN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0214213398877753","0.0828885166629854","0.191343158090113","0.398274125363993","2.70543449082681","3.072615974943","3.98219289580846","4.22461808815433","5.4109117034244","11.1603420579764","11.8068659519232","9.16306082887937","5.82877528424157","6.28308887988608","5.94751399818361","5.35170615173668","2.6810114300876","4.50643425715011","3.06001302445424","3.96405978731398","5.21247868783944","2.83491681688875","2.81586469248969","2.68229977836296","1.93053037460754","1.65089923558699","1.88576308773753","1.51204369634","0.716282415069305","1.11205937966274","2.00982872560285","1.32144710445439","1.26500103668521","1.32328149204121","1.66799802951706","2.25982845753602","2.27761090289256","1.86308530227306","2.03660964144683","0.951194724120887","1.24298536822714","1.52726221922277","1.3297143539357","1.1099882329172","0.897272154842086","0.335516272899141","0.25569580246274","0.332513893385796","0.433930309335748","0.382788796185402","0.255107180083741","",
"Cote d'Ivoire","CIV","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.108638426163917","0.327878428379124","0.330506806090788","0.94218947861763","1.38209823844796","1.358752570217","0.331284666857553","0.585153474969391","0.291634513257236","0.105999737888983","0.111288931450501","0.0396158329261878","0.21066052275585","0.212836324006295","0.234610451457385","0.215642041225593","0.404538973306682","0.307265087929777","0.0752595569448476","0.160633919456251","0.288459167343243","0.159549194365795","0.371550339375109","0.463725901488337","0.924702959852634","2.23810182055493","3.98103824832417","3.02981889420865","3.48717187322832","1.62780128985924","2.0705109637634","2.4894122815525","2.11881188005745","1.40501603466433","1.07331141956927","0.394033755109972","0.401848833565341","0.897391458330094","1.0078048653789","1.04089280968713","","",
"Cameroon","CMR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0.0737883261295678","0.82529950844797","4.49451261464079","6.51734699829551","4.74421176868436","2.7600488433621","5.24268961102309","8.73882363832953","10.1958560877466","2.39964068390427","4.96937976709675","3.82454471692281","7.68655537920831","8.642561669268","4.48228897359361","4.66892146987733","2.84210405742048","3.53466929150295","3.51706567492991","4.48395273707264","4.41958857575618","1.51970347845138","2.70012803290382","5.29459330031854","3.11153736044009","2.52134978973693","1.9621415624892","2.93844187533579","5.55991873908303","6.6418385672263","6.24566999340572","7.67177971066699","3.33938776299844","4.33985454347534","5.4866516183725","5.52974569695294","4.46320641618441","4.13198586022841","2.03855899159645","1.62619970410252","2.42988141610217","3.01562742741433","2.74436381285706","1.7314143892434","",
